OrderID,OrderDate,CustomerName,Country,Category,Sub-Category,ProductName,Quantity,UnitPrice,Discount,ShippingCost,Profit
ORD100772,2024-12-22,Michelle Russell,Canada,Home,Kitchen,Kitchen Mrs,5,886.21,0.21,35.93,985.68
ORD100773,2024-09-24,Ernest Miller,Germany,Clothing,Jackets,Jackets Truth,4,641.0,0.25,11.33,410.91
ORD100774,2024-06-07,Susan Kirk,UK,Home,Kitchen,Kitchen Expect,5,980.5,0.24,20.25,275.61
ORD100775,2024-11-29,Patricia Thompson,Australia,Electronics,Phones,Phones As,5,572.97,0.26,44.97,489.17
ORD100776,2024-12-13,Teresa Rojas,UK,Home,Kitchen,Kitchen Mrs,10,209.62,0.28,45.21,249.11
ORD100777,2023-12-26,Heather Meyer,UK,Home,Kitchen,Kitchen Something,2,387.56,0.28,24.5,99.53
ORD100778,2023-11-18,Haley Harris,India,Clothing,Shirts,Shirts Care,3,980.34,0.14,39.52,565.86
ORD100779,2023-09-21,James Hunter PhD,France,Clothing,Jackets,Jackets Need,5,81.42,0.13,33.07,100.84
ORD100780,2025-03-29,James Ward,France,Home,Kitchen,Kitchen Appear,8,543.96,0.11,21.73,976.48
ORD100781,2024-03-13,Taylor Mathews,Germany,Electronics,Phones,Phones Any,10,197.13,0.29,33.67,249.31
ORD100782,2023-10-30,Joyce Carter,Canada,Home,Furniture,Furniture Probably,4,164.67,0.22,15.81,145.93
ORD100783,2024-05-28,Devin Moore,Australia,Clothing,Shirts,Shirts Recent,4,422.11,0.14,21.19,268.83
ORD100784,2024-09-26,Benjamin Clark,Canada,Clothing,Shirts,Shirts Account,9,237.3,0.17,29.99,394.36
ORD100785,2025-05-08,Mark Stevens,UK,Home,Furniture,Furniture Wonder,7,234.45,0.2,21.98,308.11
ORD100786,2024-01-20,Eric Anderson,UK,Electronics,Accessories,Accessories These,10,77.93,0.12,45.86,82.37
ORD100787,2025-04-06,Curtis Andrews,Canada,Home,Furniture,Furniture There,7,395.84,0.28,7.74,440.13
ORD100788,2023-10-07,Michael Friedman,Australia,Electronics,Accessories,Accessories View,4,948.79,0.14,30.4,975.74
ORD100789,2024-01-05,Joseph Harper,Canada,Home,Kitchen,Kitchen Song,4,866.22,0.17,32.35,751.68
ORD100790,2023-08-14,Gary Mcbride,Germany,Home,Decor,Decor Front,8,351.5,0.26,8.03,427.88
ORD100791,2024-09-17,Amanda Rice,UK,Electronics,Laptops,Laptops Everyone,6,930.27,0.06,31.59,1512.79
ORD100792,2024-05-24,Karen Flowers,India,Clothing,Jackets,Jackets Fast,7,373.58,0.18,24.99,409.13
ORD100793,2024-03-12,Kristin Griffith,USA,Electronics,Laptops,Laptops Camera,10,175.33,0.22,20.36,247.45
ORD100794,2024-03-17,Sherri Richardson,India,Electronics,Accessories,Accessories Education,3,95.96,0.2,28.72,19.76
ORD100795,2024-05-05,Peter Frey,India,Electronics,Accessories,Accessories No,6,822.48,0.13,36.05,769.28
ORD100796,2024-01-23,Robert Fisher,Australia,Electronics,Accessories,Accessories Cold,3,55.43,0.15,22.16,20.16
ORD100797,2024-09-13,Sharon Molina,UK,Clothing,Jackets,Jackets Choice,4,173.99,0.2,37.84,97.15
ORD100798,2023-12-02,Steven Sharp,France,Home,Decor,Decor Ability,5,472.22,0.18,23.22,495.79
ORD100799,2024-03-05,Cody Martinez,Australia,Home,Kitchen,Kitchen Hour,1,637.9,0.04,8.24,44.8
ORD100800,2024-08-01,Shannon Steele,Canada,Clothing,Shirts,Shirts Newspaper,9,453.6,0.19,18.84,863.74
ORD100801,2024-10-24,Brent Russell,UK,Home,Kitchen,Kitchen Good,3,918.51,0.11,21.93,278.86
ORD100802,2024-05-03,David Meyers,USA,Clothing,Shirts,Shirts Agency,3,395.81,0.27,23.26,46.65
ORD100803,2024-02-10,Daryl Nelson,France,Clothing,Jackets,Jackets Rich,8,65.57,0.16,6.42,132.11
ORD100804,2024-01-05,Eric Nunez,Canada,Electronics,Accessories,Accessories Car,4,377.09,0.08,7.5,310.55
ORD100805,2024-10-26,Tiffany Harris,Germany,Electronics,Laptops,Laptops Structure,5,732.67,0.18,5.5,864.91
ORD100806,2023-07-29,Benjamin Lyons,UK,Home,Decor,Decor Build,6,219.48,0.02,40.28,72.0
ORD100807,2023-11-27,Holly Melendez,USA,Electronics,Laptops,Laptops Free,6,621.36,0.1,26.56,643.06
ORD100808,2025-01-13,Robert Thomas,Australia,Home,Decor,Decor Decision,5,174.73,0.01,14.34,258.21
ORD100809,2025-02-21,Cindy Green MD,UK,Home,Furniture,Furniture Pull,1,199.75,0.18,49.37,31.22
ORD100810,2023-10-22,Lisa Anderson,France,Electronics,Laptops,Laptops Worker,1,373.59,0.02,27.03,35.37
ORD100811,2023-10-29,Erin Elliott,Australia,Electronics,Phones,Phones Open,9,227.4,0.16,49.67,438.61
ORD100812,2024-05-07,Sandra Mclaughlin,France,Electronics,Laptops,Laptops Quality,3,111.38,0.07,41.46,67.22
ORD100813,2024-10-14,Sue Rice,India,Home,Kitchen,Kitchen Next,5,380.83,0.08,13.96,129.4
ORD100814,2023-12-29,Mr. Richard Payne,Germany,Electronics,Phones,Phones Sound,4,976.24,0.05,43.93,1040.04
ORD100815,2025-05-28,Micheal Collins,India,Electronics,Laptops,Laptops Vote,10,423.87,0.16,20.29,523.56
ORD100816,2024-09-11,Nicole Jones,France,Home,Furniture,Furniture East,9,115.43,0.08,30.53,253.42
ORD100817,2024-07-30,Christy Wong,India,Home,Kitchen,Kitchen War,4,714.42,0.13,45.88,528.41
ORD100818,2025-03-02,Jake Mendoza,Canada,Home,Decor,Decor Feeling,8,124.22,0.11,8.2,203.02
ORD100819,2025-04-24,John Hill,Australia,Home,Furniture,Furniture Exactly,1,426.29,0.2,39.64,28.31
ORD100820,2025-03-12,Angela Lozano,USA,Electronics,Laptops,Laptops Wait,1,167.88,0.11,41.73,15.17
ORD100821,2025-04-03,Sarah Davis,USA,Clothing,Shoes,Shoes Community,9,625.04,0.08,33.91,481.0
ORD100822,2025-04-28,Nicholas Allison,Canada,Clothing,Shirts,Shirts Follow,2,305.62,0.25,31.84,130.44
ORD100823,2024-04-22,Lee Haley,Germany,Electronics,Phones,Phones Add,10,999.12,0.22,23.72,462.03
ORD100824,2025-02-15,Meredith Brown,India,Home,Kitchen,Kitchen Nor,1,511.25,0.16,12.91,112.64
ORD100825,2023-07-29,Tommy Jimenez,Canada,Home,Kitchen,Kitchen Material,4,129.89,0.29,25.28,93.32
ORD100826,2024-12-02,Paul Holland,Canada,Electronics,Accessories,Accessories Seek,8,483.76,0.01,34.73,277.96
ORD100827,2025-03-12,Drew Crane,Canada,Home,Decor,Decor Memory,8,801.69,0.01,42.55,735.4
ORD100828,2024-03-12,Robert Smith,Australia,Home,Decor,Decor Something,9,290.16,0.09,28.97,455.87
ORD100829,2024-07-13,Terry Preston,Canada,Electronics,Phones,Phones None,2,528.38,0.21,16.49,168.24
ORD100830,2023-07-21,Tina Reynolds,UK,Home,Decor,Decor Economy,6,876.97,0.03,32.25,1269.09
ORD100831,2023-09-02,Ashley Foster,UK,Electronics,Phones,Phones Business,4,30.53,0.09,9.92,7.86
ORD100832,2023-09-28,Jacob Houston,Germany,Electronics,Laptops,Laptops Reason,7,244.21,0.21,41.53,212.71
ORD100833,2024-10-08,Jessica Moore,UK,Clothing,Shirts,Shirts Successful,9,979.53,0.19,20.1,518.62
ORD100834,2025-01-27,Kevin Green,Australia,Clothing,Shoes,Shoes Daughter,10,177.51,0.01,33.8,287.54
ORD100835,2023-07-19,Jeffery Hebert,USA,Home,Furniture,Furniture Them,7,291.91,0.24,40.6,419.73
ORD100836,2024-01-07,Michael Maxwell IV,Germany,Electronics,Accessories,Accessories World,6,805.6,0.08,38.75,890.61
ORD100837,2024-09-25,Chloe Herring,USA,Clothing,Shoes,Shoes Moment,8,639.79,0.15,48.32,401.11
ORD100838,2024-05-18,Shannon Smith,Germany,Home,Furniture,Furniture Collection,3,386.3,0.21,11.09,148.35
ORD100839,2023-11-19,Harry Booth,Canada,Clothing,Shoes,Shoes Consumer,6,828.61,0.06,24.19,1083.93
ORD100840,2024-03-29,Zachary Galloway,France,Clothing,Shoes,Shoes Use,3,424.59,0.01,20.1,344.07
ORD100841,2024-11-02,Patrick Gutierrez,UK,Clothing,Shirts,Shirts Price,3,403.74,0.07,27.44,192.85
ORD100842,2025-03-10,Jennifer Mccormick,USA,Clothing,Shoes,Shoes Would,10,790.74,0.26,7.23,725.97
ORD100843,2024-11-11,Deanna Crawford,India,Electronics,Accessories,Accessories Especially,4,964.43,0.17,39.16,683.02
ORD100844,2024-08-05,William Spence,Australia,Clothing,Shoes,Shoes About,8,251.89,0.13,22.86,403.66
ORD100845,2024-04-16,Rachael Thomas,Canada,Home,Decor,Decor War,6,979.78,0.21,33.23,364.61
ORD100846,2024-07-01,Katie Delgado,Germany,Electronics,Accessories,Accessories Since,4,37.22,0.02,21.64,16.67
ORD100847,2023-09-13,Alexandra James,Australia,Home,Kitchen,Kitchen Activity,5,272.87,0.15,23.56,235.48
ORD100848,2025-02-06,Troy Weaver,India,Home,Decor,Decor Care,2,250.64,0.15,21.45,67.68
ORD100849,2024-07-05,David Wells,Canada,Home,Kitchen,Kitchen Number,6,915.87,0.0,30.43,1334.14
ORD100850,2025-06-09,Christina Brewer,India,Clothing,Shoes,Shoes None,1,799.01,0.23,35.48,85.07
ORD100851,2023-11-26,Samuel Mitchell,Canada,Electronics,Laptops,Laptops Here,10,24.18,0.22,27.16,35.17
ORD100852,2023-12-29,Christopher Jackson,Canada,Clothing,Shoes,Shoes Organization,1,637.86,0.04,40.94,73.75
ORD100853,2024-03-02,Mrs. Debbie Bell DDS,Australia,Electronics,Laptops,Laptops However,6,118.9,0.29,22.5,73.58
ORD100854,2025-05-10,Susan Johnson,USA,Electronics,Phones,Phones Meeting,7,686.4,0.08,44.76,1011.08
ORD100855,2024-02-22,Stanley Stanley,France,Home,Kitchen,Kitchen High,1,866.69,0.14,28.6,173.8
ORD100856,2025-04-10,Holly Lee,France,Electronics,Accessories,Accessories Leg,5,817.19,0.15,32.59,564.04
ORD100857,2024-05-19,Cristina Hamilton,USA,Home,Furniture,Furniture Rise,8,411.77,0.2,42.75,372.49
ORD100858,2024-11-21,Alicia Williams,Germany,Home,Furniture,Furniture Arm,7,795.74,0.21,39.1,476.29
ORD100859,2024-05-04,Benjamin Thompson,France,Electronics,Phones,Phones Quality,8,497.2,0.2,10.08,894.4
ORD100860,2024-09-20,Barbara Malone,Germany,Home,Kitchen,Kitchen Growth,2,954.59,0.0,32.06,125.07
ORD100861,2024-05-14,Colleen Khan,France,Electronics,Phones,Phones Defense,3,427.51,0.27,16.79,193.03
ORD100862,2024-11-26,Kim Rice,France,Home,Furniture,Furniture Board,6,128.82,0.1,31.61,56.62
ORD100863,2024-06-17,Lauren Franco,UK,Home,Kitchen,Kitchen But,2,79.69,0.18,25.85,17.78
ORD100864,2025-03-31,Donald Knapp,USA,Electronics,Laptops,Laptops Southern,8,221.15,0.25,12.56,231.69
ORD100865,2024-05-09,Robert Carrillo,France,Electronics,Phones,Phones Image,9,741.4,0.29,41.86,628.1
ORD100866,2025-03-02,Christine Fleming,France,Clothing,Shirts,Shirts Idea,3,200.36,0.11,13.17,137.58
ORD100867,2023-10-17,Marcus Turner,UK,Home,Kitchen,Kitchen Design,4,232.72,0.21,26.69,75.8
ORD100868,2025-01-26,Matthew Bennett,Germany,Clothing,Shirts,Shirts Tree,3,894.29,0.03,20.63,290.26
ORD100869,2023-11-10,Robert Bell,Germany,Electronics,Phones,Phones Specific,10,514.55,0.24,13.23,530.46
ORD100870,2025-05-22,Alex Hunter,Germany,Home,Decor,Decor Measure,7,362.36,0.02,7.75,196.05
ORD100871,2024-10-12,Jason Mccoy,UK,Clothing,Jackets,Jackets Especially,5,714.48,0.01,38.04,340.46
ORD100872,2025-03-22,Albert Moore,France,Electronics,Phones,Phones Skin,10,26.36,0.06,20.77,28.29
ORD100873,2025-05-30,Eric Lewis,India,Clothing,Jackets,Jackets Onto,9,342.09,0.2,21.01,556.43
ORD100874,2024-11-06,Tyler Young,USA,Electronics,Accessories,Accessories Among,1,94.53,0.18,11.3,5.07
ORD100875,2024-02-03,Richard Phillips,Australia,Home,Kitchen,Kitchen Really,2,646.6,0.17,15.19,237.54
ORD100876,2025-03-05,Suzanne Marshall,Canada,Clothing,Jackets,Jackets Yard,2,47.94,0.22,23.63,8.94
ORD100877,2024-06-10,Anna Carey,USA,Home,Furniture,Furniture Specific,4,775.42,0.04,26.04,345.67
ORD100878,2023-12-27,Brandon Miller,Canada,Electronics,Phones,Phones Vote,5,420.43,0.03,25.75,310.06
ORD100879,2025-01-24,Mary Yoder,France,Home,Furniture,Furniture Policy,5,296.14,0.12,23.1,347.92
ORD100880,2025-01-11,Andrew Gray MD,UK,Electronics,Phones,Phones Try,6,534.96,0.11,9.31,227.89
ORD100881,2023-11-05,Courtney Jones,Australia,Home,Kitchen,Kitchen Prove,9,275.12,0.22,16.86,525.95
ORD100882,2023-09-25,Brent French,Australia,Electronics,Phones,Phones Tv,9,881.17,0.0,33.39,1303.22
ORD100883,2023-10-25,Lindsay Hunt,Germany,Electronics,Accessories,Accessories Benefit,7,60.0,0.05,41.74,63.91
ORD100884,2023-12-06,Tina Saunders,Germany,Home,Kitchen,Kitchen Same,3,767.18,0.14,42.98,205.85
ORD100885,2025-03-02,Carl Walker,Canada,Home,Furniture,Furniture Capital,4,37.26,0.07,44.23,15.29
ORD100886,2025-05-19,Melissa Ortiz,Canada,Clothing,Shoes,Shoes Full,7,104.85,0.14,14.15,152.91
ORD100887,2025-01-27,Michelle Collins,France,Electronics,Laptops,Laptops Name,2,886.5,0.2,49.11,271.39
ORD100888,2025-02-06,Ray Buckley,UK,Home,Kitchen,Kitchen Leader,3,103.05,0.16,49.83,59.85
ORD100889,2025-05-19,Amy Rodriguez,Australia,Home,Furniture,Furniture Scientist,3,204.26,0.27,16.05,113.29
ORD100890,2024-04-01,Mackenzie Hahn,Australia,Clothing,Shirts,Shirts Whose,5,510.06,0.2,28.96,128.12
ORD100891,2024-09-04,Denise Gill,Canada,Electronics,Laptops,Laptops Soon,2,397.67,0.01,13.81,86.84
ORD100892,2024-07-15,Christina Novak,France,Home,Decor,Decor Care,6,223.54,0.23,32.03,70.06
ORD100893,2024-08-10,Shaun Brooks,Australia,Home,Decor,Decor Recently,3,840.94,0.24,48.65,375.62
ORD100894,2025-05-08,Mary Nelson,Australia,Home,Furniture,Furniture There,6,506.98,0.24,22.33,570.53
ORD100895,2025-04-08,Mr. John Fletcher,Australia,Electronics,Accessories,Accessories Stay,8,855.54,0.2,22.75,517.81
ORD100896,2024-02-28,Derek Smith,Germany,Electronics,Phones,Phones Already,5,766.69,0.25,16.63,443.4
ORD100897,2023-11-21,Amanda Hebert,Germany,Home,Decor,Decor Hour,6,488.15,0.11,34.18,154.94
ORD100898,2025-01-16,Holly Bond,Canada,Clothing,Shoes,Shoes Interview,6,44.08,0.09,43.0,53.95
ORD100899,2024-09-13,Anthony King,Canada,Home,Decor,Decor Force,1,973.27,0.16,14.16,116.58
ORD100900,2024-08-25,April Taylor DVM,Germany,Clothing,Jackets,Jackets Today,9,976.69,0.27,28.06,1134.65
ORD100901,2024-05-12,Melissa Wilson,USA,Clothing,Jackets,Jackets Mean,4,757.44,0.2,38.73,707.6
ORD100902,2025-04-10,Ashley Adams,USA,Electronics,Accessories,Accessories Anything,7,356.22,0.19,24.69,335.74
ORD100903,2025-03-28,Mary Jimenez,France,Clothing,Shirts,Shirts Left,8,694.42,0.24,10.83,289.14
ORD100904,2024-06-01,Deborah Brown,UK,Clothing,Shirts,Shirts Power,8,268.97,0.23,37.75,225.17
ORD100905,2025-04-19,Juan Williams,USA,Clothing,Jackets,Jackets Police,3,619.86,0.19,8.58,379.13
ORD100906,2024-12-29,Casey Jones,Canada,Electronics,Phones,Phones Window,7,642.37,0.16,45.64,306.1
ORD100907,2024-03-13,Linda Anderson,UK,Home,Furniture,Furniture Deal,10,327.81,0.26,7.12,394.58
ORD100908,2024-12-24,Alison Williams,India,Electronics,Accessories,Accessories Ball,3,85.35,0.12,28.4,63.28
ORD100909,2023-07-07,Kenneth Johnson,UK,Home,Furniture,Furniture Production,10,30.71,0.07,21.2,38.48
ORD100910,2023-07-27,Shirley Martinez,India,Electronics,Phones,Phones Article,8,184.52,0.23,8.4,300.52
ORD100911,2024-04-11,Reginald Cortez,UK,Electronics,Accessories,Accessories Mind,9,919.22,0.18,10.54,531.6
ORD100912,2025-03-21,Michael Farley,UK,Electronics,Phones,Phones Society,4,167.69,0.24,44.5,112.1
ORD100913,2025-03-26,Patricia Thompson,Germany,Clothing,Shoes,Shoes Red,5,122.29,0.29,41.99,125.42
ORD100914,2024-04-05,Tony Anderson,Australia,Home,Decor,Decor Too,2,470.63,0.03,43.2,202.98
ORD100915,2024-05-22,Jeffrey Howard,USA,Home,Decor,Decor Guess,1,948.17,0.07,13.83,136.83
ORD100916,2023-11-18,Alan Garcia,India,Home,Furniture,Furniture But,1,247.38,0.26,17.01,29.64
ORD100917,2023-12-18,Shannon Martinez,USA,Electronics,Accessories,Accessories Anyone,8,853.97,0.21,28.68,436.28
ORD100918,2025-06-11,Carl Collins,Canada,Clothing,Jackets,Jackets Call,9,833.81,0.09,47.23,1835.92
ORD100919,2025-01-15,Krista Moreno,UK,Clothing,Shoes,Shoes Tonight,3,701.7,0.26,38.66,148.41
ORD100920,2025-05-06,Mr. Michael Moore,Canada,Electronics,Laptops,Laptops Recognize,7,150.74,0.02,7.97,273.23
ORD100921,2025-05-21,Julie Andrews,Germany,Home,Decor,Decor Sort,9,718.88,0.16,19.55,1167.47
ORD100922,2024-06-22,Samantha Vargas,UK,Electronics,Accessories,Accessories Development,9,261.9,0.21,48.16,320.2
ORD100923,2025-01-03,Jason Dennis,India,Electronics,Phones,Phones Policy,7,364.48,0.15,26.43,451.63
ORD100924,2023-08-23,Nicole Williams,India,Clothing,Shirts,Shirts Customer,6,765.3,0.21,34.64,439.19
ORD100925,2025-02-02,Catherine Duke,Germany,Electronics,Phones,Phones May,3,857.62,0.07,44.09,152.28
ORD100926,2024-09-06,Crystal Payne,Canada,Home,Kitchen,Kitchen Provide,6,317.81,0.23,31.25,269.47
ORD100927,2024-02-15,Gregory Bass,USA,Home,Decor,Decor Line,7,631.57,0.29,38.83,305.11
ORD100928,2025-04-20,Marcia Fleming,Australia,Electronics,Laptops,Laptops Else,5,601.62,0.21,20.8,610.42
ORD100929,2024-10-14,Danielle Gutierrez,UK,Electronics,Laptops,Laptops Land,7,119.98,0.26,39.33,132.75
ORD100930,2024-07-20,Mary Mayer,Australia,Clothing,Shirts,Shirts Wind,9,963.67,0.22,9.08,515.22
ORD100931,2024-03-31,Latoya Jenkins,Germany,Home,Kitchen,Kitchen Remember,2,713.5,0.21,40.47,193.98
ORD100932,2024-03-07,Laura Fleming,Australia,Clothing,Shirts,Shirts Employee,9,394.71,0.01,26.34,858.86
ORD100933,2024-04-07,Sara Rodriguez,Germany,Electronics,Laptops,Laptops Upon,3,569.63,0.2,14.21,210.35
ORD100934,2023-11-26,Mary Perez,India,Home,Decor,Decor Out,5,296.26,0.13,42.54,170.95
ORD100935,2025-03-18,Anthony Ortiz,India,Electronics,Phones,Phones Wish,7,178.58,0.09,8.52,195.35
ORD100936,2024-01-18,Tyler Lawrence,UK,Electronics,Phones,Phones Similar,3,24.57,0.23,31.45,6.29
ORD100937,2024-04-06,Ronnie Norton,Germany,Electronics,Phones,Phones Send,1,61.2,0.27,36.17,6.05
ORD100938,2025-03-10,Andrew Ford,UK,Home,Decor,Decor Work,5,322.25,0.05,25.88,316.08
ORD100939,2024-04-12,Emily Santiago,India,Clothing,Jackets,Jackets Nor,1,161.64,0.24,15.4,31.01
ORD100940,2024-06-26,Karen Bauer,USA,Home,Kitchen,Kitchen Camera,10,977.98,0.01,25.63,2033.71
ORD100941,2024-03-30,Breanna Lamb,India,Home,Furniture,Furniture Cold,7,763.41,0.13,17.72,819.75
ORD100942,2023-12-12,Jacqueline Mcdonald,USA,Home,Furniture,Furniture President,7,368.6,0.19,12.26,377.57
ORD100943,2023-10-17,Kayla Webb,Germany,Clothing,Shoes,Shoes Institution,2,502.51,0.21,28.33,80.35
ORD100944,2024-08-28,Clifford Lyons,Canada,Home,Furniture,Furniture Well,4,448.54,0.06,10.17,353.53
ORD100945,2023-08-02,Connie Adams,UK,Electronics,Laptops,Laptops Follow,3,411.59,0.18,49.45,224.07
ORD100946,2025-02-08,Johnny Rocha,Germany,Home,Furniture,Furniture Who,3,39.9,0.13,16.53,17.04
ORD100947,2024-09-15,Danny Padilla,USA,Electronics,Laptops,Laptops Other,7,943.26,0.25,47.97,352.45
ORD100948,2024-01-27,Katherine Hale,Australia,Home,Furniture,Furniture Forget,7,193.0,0.21,21.07,227.82
ORD100949,2023-08-05,Summer May,Germany,Clothing,Shirts,Shirts True,2,46.53,0.29,5.69,15.59
ORD100950,2023-07-30,Joseph Harding,India,Electronics,Accessories,Accessories Child,6,173.36,0.29,6.87,149.17
ORD100951,2023-11-10,Kara Jensen,Australia,Electronics,Accessories,Accessories Join,9,59.58,0.14,42.08,34.83
ORD100952,2023-07-26,Jennifer Graves,France,Clothing,Jackets,Jackets Catch,5,175.15,0.07,28.66,161.5
ORD100953,2023-09-07,Jordan Martinez,France,Clothing,Jackets,Jackets Ability,2,667.32,0.21,41.27,272.03
ORD100954,2025-02-28,Cindy Hunter,Germany,Clothing,Jackets,Jackets Central,9,619.55,0.1,35.09,794.75
ORD100955,2024-07-26,Matthew Ferguson,Australia,Clothing,Jackets,Jackets Production,4,991.96,0.12,43.68,761.67
ORD100956,2024-05-05,Tara Wade,USA,Home,Decor,Decor Whole,7,463.63,0.15,19.03,620.85
ORD100957,2024-08-01,Robert Browning,India,Home,Decor,Decor Middle,10,620.72,0.26,12.27,616.11
ORD100958,2023-12-20,Dr. Christine Mcclure,Germany,Electronics,Accessories,Accessories Test,7,247.3,0.28,7.44,355.13
ORD100959,2024-01-27,Justin Haynes,USA,Electronics,Accessories,Accessories Enter,7,99.59,0.06,47.88,134.47
ORD100960,2024-04-04,Jessica Page MD,Canada,Electronics,Phones,Phones Popular,8,317.13,0.15,8.17,646.87
ORD100961,2023-10-25,Jose Woods,France,Home,Decor,Decor Hope,5,219.77,0.2,32.43,99.4
ORD100962,2024-10-02,Robert Wheeler,UK,Home,Furniture,Furniture Meet,5,555.24,0.27,34.33,304.69
ORD100963,2024-01-28,Amber Williams,Australia,Home,Furniture,Furniture Image,8,339.41,0.18,46.63,404.89
ORD100964,2025-05-30,Jordan Gillespie,Canada,Home,Furniture,Furniture Tree,2,184.43,0.26,36.77,63.36
ORD100965,2024-07-09,Steven White,Germany,Home,Kitchen,Kitchen Affect,6,543.18,0.23,34.97,142.25
ORD100966,2024-01-12,Juan King,USA,Home,Decor,Decor With,8,856.83,0.16,5.02,1329.97
ORD100967,2024-06-27,Gary Phillips,Germany,Clothing,Shoes,Shoes Join,9,546.22,0.07,5.89,245.49
ORD100968,2024-11-10,Robin Miller,Canada,Electronics,Phones,Phones Big,1,73.83,0.23,49.72,2.94
ORD100969,2024-01-03,Edgar Dickerson,France,Home,Furniture,Furniture Reality,4,159.11,0.16,12.05,60.68
ORD100970,2024-04-17,Mindy Carter,Canada,Clothing,Shoes,Shoes Ten,8,406.05,0.24,27.87,728.48
ORD100971,2024-08-30,Jeanette Nelson,USA,Electronics,Accessories,Accessories Chair,3,537.04,0.04,39.3,308.57
ORD100972,2024-08-05,Kayla Crawford,Australia,Home,Decor,Decor Mr,6,53.8,0.18,30.64,48.75
ORD100973,2024-07-31,Abigail Ballard,Canada,Home,Furniture,Furniture Act,9,881.77,0.25,9.76,758.75
ORD100974,2024-12-05,Katherine James,India,Clothing,Shoes,Shoes Bit,10,520.68,0.16,10.64,1242.47
ORD100975,2024-06-03,Shannon Ashley,Canada,Clothing,Jackets,Jackets Personal,8,580.5,0.18,30.47,1032.04
ORD100976,2025-04-23,Charles Smith,Germany,Clothing,Shirts,Shirts But,6,265.96,0.1,9.52,190.34
ORD100977,2023-11-11,Michael Garrett,Germany,Electronics,Accessories,Accessories Cup,2,145.57,0.11,23.09,68.14
ORD100978,2024-08-28,Carl Lee,India,Home,Furniture,Furniture Hear,2,235.61,0.2,24.54,61.87
ORD100979,2024-06-11,Jennifer Sullivan,India,Electronics,Accessories,Accessories Structure,5,132.09,0.17,20.49,141.03
ORD100980,2023-11-28,Douglas Sherman,UK,Clothing,Shoes,Shoes Program,9,486.36,0.26,35.83,262.02
ORD100981,2024-08-16,Stephen Becker,USA,Home,Furniture,Furniture Operation,3,863.0,0.12,14.34,677.47
ORD100982,2024-07-18,Peter Carson,France,Electronics,Laptops,Laptops Shake,1,583.99,0.25,30.23,29.52
ORD100983,2025-05-21,Charlotte Roberts,Canada,Home,Decor,Decor Stay,6,911.43,0.09,36.61,1405.46
ORD100984,2023-10-23,John Perez,UK,Home,Furniture,Furniture Set,2,510.67,0.1,37.1,97.17
ORD100985,2025-02-14,Tiffany Ochoa,Canada,Electronics,Laptops,Laptops Center,2,854.48,0.21,26.96,209.7
ORD100986,2025-04-27,Lori Christian,France,Clothing,Shoes,Shoes Including,3,740.73,0.23,49.47,196.67
ORD100987,2025-02-27,David Morris,France,Home,Decor,Decor Ever,5,301.11,0.25,26.02,228.99
ORD100988,2024-03-09,Julia Davis,Germany,Home,Kitchen,Kitchen Land,8,185.97,0.21,39.57,241.69
ORD100989,2024-06-22,Shelley Pratt,Canada,Home,Decor,Decor Drug,1,347.46,0.1,25.54,42.64
ORD100990,2024-06-27,Sara Martin,France,Electronics,Accessories,Accessories Road,6,187.84,0.09,26.65,199.74
ORD100991,2024-03-19,James Bennett,Germany,Home,Kitchen,Kitchen So,4,261.1,0.29,30.98,105.62
ORD100992,2025-04-02,Lisa Sparks,USA,Electronics,Phones,Phones Door,2,296.42,0.12,26.95,73.26
ORD100993,2025-01-21,Brian Powell,UK,Electronics,Phones,Phones National,10,653.59,0.18,6.64,553.16
